FID,nomeTesto,versionID,datasetIni,datasetFin,legDataAbr,legSpecRif,legLink,legGU_Link,localID,namespace,ID_Evento,ID_EventoS,nomeLingua,nomeStatus,nomeOrigin,nomePronun,nomeFonte,nomeScript,tipoZona,tipoZonaSp,designIniz,designFine,dominioAmb,nomeAutCom,nomeAutRuo,legNome,legNomeBre,legData,legDataTip,legNumID,legDocUff,legDataApp,legLivello,legGU_ID,legGU_ISSN,legGU_ISBN
123,Friuli Venezia Giulia,20,01/02/2021,05/03/2021,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,05/03/2021,tutelaSalute,Presidente del Consiglio dei Ministri,authority,Ulteriori disposizioni attuative materia contenimento prevenzione emergenza epidemiologica COVID-19,DPCM 14/01/2021,1610668800000,creation,unpopulated,unknown,1610668800000,regionale,11 15/01/2021,unpopulated,unpopulated
124,Marche,20,01/02/2021,05/03/2021,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,05/03/2021,tutelaSalute,Presidente del Consiglio dei Ministri,authority,Ulteriori disposizioni attuative materia contenimento prevenzione emergenza epidemiologica COVID-19,DPCM 14/01/2021,1610668800000,creation,unpopulated,unknown,1610668800000,regionale,11 15/01/2021,unpopulated,unpopulated
125,Abruzzo,20,01/02/2021,05/03/2021,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,05/03/2021,tutelaSalute,Presidente del Consiglio dei Ministri,authority,Ulteriori disposizioni attuative materia contenimento prevenzione emergenza epidemiologica COVID-19,DPCM 14/01/2021,1610668800000,creation,unpopulated,unknown,1610668800000,regionale,11 15/01/2021,unpopulated,unpopulated
126,Piemonte,20,01/02/2021,05/03/2021,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,05/03/2021,tutelaSalute,Presidente del Consiglio dei Ministri,authority,Ulteriori disposizioni attuative materia contenimento prevenzione emergenza epidemiologica COVID-19,DPCM 14/01/2021,1610668800000,creation,unpopulated,unknown,1610668800000,regionale,11 15/01/2021,unpopulated,unpopulated
127,Valle d'Aosta,20,01/02/2021,05/03/2021,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78456,https://www.gazzettaufficiale.it/eli/id/2021/01/15/21A00221/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,05/03/2021,tutelaSalute,Presidente del Consiglio dei Ministri,authority,Ulteriori disposizioni attuative materia contenimento prevenzione emergenza epidemiologica COVID-19,DPCM 14/01/2021,1610668800000,creation,unpopulated,unknown,1610668800000,regionale,11 15/01/2021,unpopulated,unpopulated
128,Veneto,20,24/01/2021,07/02/2021,01/02/2021,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78698,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00536/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1611446400000,07/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 29/01/2021,1611878400000,creation,unpopulated,unknown,1612137600000,regionale,25 31/01/2021,unpopulated,unpopulated
129,Emilia-Romagna,20,24/01/2021,07/02/2021,01/02/2021,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78698,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00536/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1611446400000,07/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 29/01/2021,1611878400000,creation,unpopulated,unknown,1612137600000,regionale,25 31/01/2021,unpopulated,unpopulated
130,Calabria,20,24/01/2021,07/02/2021,01/02/2021,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78698,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00536/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1611446400000,07/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 29/01/2021,1611878400000,creation,unpopulated,unknown,1612137600000,regionale,25 31/01/2021,unpopulated,unpopulated
131,Lombardia,20,24/01/2021,07/02/2021,01/02/2021,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78698,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00536/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1611446400000,07/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 29/01/2021,1611878400000,creation,unpopulated,unknown,1612137600000,regionale,25 31/01/2021,unpopulated,unpopulated
132,Provincia autonoma Bolzano,20,01/02/2021,15/02/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78699,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00537/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,15/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 29/01/2021,1611878400000,creation,unpopulated,unknown,1612137600000,provinciale,25 31/01/2021,unpopulated,unpopulated
133,Sicilia,20,01/02/2021,15/02/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78699,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00537/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,15/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 29/01/2021,1611878400000,creation,unpopulated,unknown,1612137600000,regionale,25 31/01/2021,unpopulated,unpopulated
134,Puglia,20,01/02/2021,15/02/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78699,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00537/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,15/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 29/01/2021,1611878400000,creation,unpopulated,unknown,1612137600000,regionale,25 31/01/2021,unpopulated,unpopulated
135,Umbria,20,01/02/2021,15/02/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78699,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00537/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,15/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 29/01/2021,1611878400000,creation,unpopulated,unknown,1612137600000,regionale,25 31/01/2021,unpopulated,unpopulated
136,Puglia,21,11/02/2021,15/02/2021,unknown,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78780,https://www.gazzettaufficiale.it/eli/id/2021/02/10/21A00830/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613001600000,15/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 09/02/2021,1612828800000,creation,unpopulated,unknown,1613001600000,regionale,34 10/02/2021,unpopulated,unpopulated
137,Provincia autonoma Trento,22,14/02/2021,28/02/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78805,https://www.gazzettaufficiale.it/eli/id/2021/02/13/21A00960/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613260800000,28/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/02/2021,1613088000000,creation,unpopulated,unknown,1613260800000,provinciale,37 13/02/2021,unpopulated,unpopulated
138,Toscana,22,14/02/2021,28/02/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78805,https://www.gazzettaufficiale.it/eli/id/2021/02/13/21A00960/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613260800000,28/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/02/2021,1613088000000,creation,unpopulated,unknown,1613260800000,regionale,37 13/02/2021,unpopulated,unpopulated
139,Liguria,22,14/02/2021,28/02/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78805,https://www.gazzettaufficiale.it/eli/id/2021/02/13/21A00960/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613260800000,28/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/02/2021,1613088000000,creation,unpopulated,unknown,1613260800000,regionale,37 13/02/2021,unpopulated,unpopulated
140,Abruzzo,22,14/02/2021,28/02/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78805,https://www.gazzettaufficiale.it/eli/id/2021/02/13/21A00960/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613260800000,28/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/02/2021,1613088000000,creation,unpopulated,unknown,1613260800000,regionale,37 13/02/2021,unpopulated,unpopulated
141,Provincia autonoma Bolzano,22,15/02/2021,01/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78805,https://www.gazzettaufficiale.it/eli/id/2021/02/13/21A00960/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613347200000,01/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/02/2021,1613088000000,creation,unpopulated,unknown,1613260800000,provinciale,37 13/02/2021,unpopulated,unpopulated
142,Umbria,22,15/02/2021,01/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78805,https://www.gazzettaufficiale.it/eli/id/2021/02/13/21A00960/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613347200000,01/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/02/2021,1613088000000,creation,unpopulated,unknown,1613260800000,regionale,37 13/02/2021,unpopulated,unpopulated
143,Sicilia,22,01/02/2021,15/02/2021,15/02/2021,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78699,https://www.gazzettaufficiale.it/eli/id/2021/01/31/21A00537/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1612137600000,15/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 29/01/2021,1611878400000,creation,unpopulated,unknown,1612137600000,regionale,25 31/01/2021,unpopulated,unpopulated
144,Molise,23,21/02/2021,07/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78893,https://www.gazzettaufficiale.it/eli/id/2021/02/20/21A01169/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613865600000,07/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 19/02/2021,1613692800000,creation,unpopulated,unknown,1613865600000,regionale,43 20/02/2021,unpopulated,unpopulated
145,Campania,23,21/02/2021,07/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78893,https://www.gazzettaufficiale.it/eli/id/2021/02/20/21A01169/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613865600000,07/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 19/02/2021,1613692800000,creation,unpopulated,unknown,1613865600000,regionale,43 20/02/2021,unpopulated,unpopulated
146,Emilia-Romagna,23,21/02/2021,07/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78893,https://www.gazzettaufficiale.it/eli/id/2021/02/20/21A01169/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613865600000,07/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 19/02/2021,1613692800000,creation,unpopulated,unknown,1613865600000,regionale,43 20/02/2021,unpopulated,unpopulated
147,Provincia autonoma Trento,24,01/03/2021,15/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78998,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01260/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,provinciale,50 28/02/2021,unpopulated,unpopulated
148,Toscana,24,01/03/2021,15/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78998,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01260/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
149,Abruzzo,24,01/03/2021,15/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78998,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01260/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
150,Provincia autonoma Bolzano,24,01/03/2021,15/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78998,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01260/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,provISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,provinciale,50 28/02/2021,unpopulated,unpopulated
151,Umbria,24,01/03/2021,15/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78998,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01260/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
152,Marche,24,01/03/2021,15/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79000,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01262/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
153,Piemonte,24,01/03/2021,15/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79000,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01262/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
154,Lombardia,24,01/03/2021,15/03/2021,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79000,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01262/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
155,Basilicata,24,01/03/2021,15/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78999,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01261/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
156,Molise,24,01/03/2021,15/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79001,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01263/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000,15/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
157,Sardegna,24,01/03/2021, ,unknown,art.1 comma 11,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79002,https://www.gazzettaufficiale.it/eli/id/2021/02/28/21A01264/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1614556800000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 27/02/2021,1614384000000,creation,unpopulated,unknown,1614556800000,regionale,50 28/02/2021,unpopulated,unpopulated
158,Liguria,24,14/02/2021,28/02/2021,01/03/2021,art.1,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=78805,https://www.gazzettaufficiale.it/eli/id/2021/02/13/21A00960/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1613260800000,28/02/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/02/2021,1613088000000,creation,unpopulated,unknown,1613260800000,regionale,37 13/02/2021,unpopulated,unpopulated
159,Campania,25,08/03/2021,22/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79074,https://www.gazzettaufficiale.it/eli/id/2021/03/06/21A01467/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615161600000,22/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 05/03/2021,1614902400000,creation,unpopulated,unknown,1615161600000,regionale,56 06/03/2021,unpopulated,unpopulated
160,Emilia-Romagna,25,08/03/2021, ,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79073,https://www.gazzettaufficiale.it/eli/id/2021/03/06/21A01466/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615161600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 05/03/2021,1614902400000,creation,unpopulated,unknown,1615161600000,regionale,56 06/03/2021,unpopulated,unpopulated
161,Friuli Venezia Giulia,25,08/03/2021, ,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79073,https://www.gazzettaufficiale.it/eli/id/2021/03/06/21A01466/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615161600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 05/03/2021,1614902400000,creation,unpopulated,unknown,1615161600000,regionale,56 06/03/2021,unpopulated,unpopulated
162,Veneto,25,08/03/2021, ,unknown,art.2,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79073,https://www.gazzettaufficiale.it/eli/id/2021/03/06/21A01466/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615161600000, ,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 05/03/2021,1614902400000,creation,unpopulated,unknown,1615161600000,regionale,56 06/03/2021,unpopulated,unpopulated
163,Lazio,26,15/03/2021,29/03/2021,unknown,art.3,https://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=79154,https://www.gazzettaufficiale.it/eli/id/2021/03/13/21A01593/sg, ,IT.PCMDPC,1,COVID-19-Italia,ita,standardizzato,endonimo,unpopulated,regISTAT2020,ital,humanHealthRestrictedZone,areaMisureUrgentiContenimentoContagio,1615766400000,29/03/2021,tutelaSalute,Ministero della Salute,authority,Ulteriori misure urgenti in materia di contenimento e gestione emergenza epidemiologica COVID-19,Ordinanza 12/03/2021,1615507200000,creation,unpopulated,unknown,1615766400000,regionale,62 13/03/2021,unpopulated,unpopulated
