somministrazioni,regione,siglaCategoria,identificativo,categoria,codice_regione,data,vaccino,punto,classeEta
20,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180034_IAZZOLINO VIBO_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180034_IAZZOLINO VIBO,40-49
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180062_P.O. MELITO DI PORTO SALVO_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180062_P.O. MELITO DI PORTO SALVO,40-49
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_POLIAMBULATORIO QUATTROMIGLIA_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_POLIAMBULATORIO QUATTROMIGLIA,40-49
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA AMANTEA_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA AMANTEA,40-49
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA COSENZA_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA COSENZA,40-49
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA MONTALTO UFFUGO_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA MONTALTO UFFUGO,40-49
15,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180205_ospedale LOCRI_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180205_ospedale LOCRI,40-49
45,Calabria,TML_CAT_OSS,"07/01/2021_PF/BT_CAL_180913_AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO_40-49",1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,"180913_AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO",40-49
21,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,40-49
56,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_914_Azienda Ospedaliero-Universitaria Mater Domini Catanzaro_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,914_Azienda Ospedaliero-Universitaria Mater Domini Catanzaro,40-49
21,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,40-49
12,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180006_PO. Acri_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180006_PO. Acri,40-49
18,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180012_PO. PAOLA_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180012_PO. PAOLA,40-49
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA AMANTEA_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA AMANTEA,40-49
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA COSENZA_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA COSENZA,40-49
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA MONTALTO UFFUGO_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA MONTALTO UFFUGO,40-49
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,40-49
25,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11-11bis_AZIENDA OSPEDALIERA DI COSENZA_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11-11bis_AZIENDA OSPEDALIERA DI COSENZA,40-49
56,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11-11bis_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033_40-49,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11-11bis_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,40-49
49,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_0_CORIGLIANO-ROSSANO_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,0_CORIGLIANO-ROSSANO,50-59
21,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_14500_LABORATORIO REGGIO NORD_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,14500_LABORATORIO REGGIO NORD,50-59
22,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180006_PO CETRARO_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180006_PO CETRARO,50-59
27,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180010_CORIGLIANO-ROSSANO_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180010_CORIGLIANO-ROSSANO,50-59
50,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180010_PO. ROSSANO_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180010_PO. ROSSANO,50-59
11,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180032_Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180032_Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone,50-59
73,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180033_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180033_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,50-59
38,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180034_IAZZOLINO VIBO_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180034_IAZZOLINO VIBO,50-59
19,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180062_P.O. MELITO DI PORTO SALVO_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180062_P.O. MELITO DI PORTO SALVO,50-59
17,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_POLIAMBULATORIO QUATTROMIGLIA_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_POLIAMBULATORIO QUATTROMIGLIA,50-59
29,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA AMANTEA_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA AMANTEA,50-59
19,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA COSENZA_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA COSENZA,50-59
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA MONTALTO UFFUGO_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA MONTALTO UFFUGO,50-59
30,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180205_ospedale LOCRI_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180205_ospedale LOCRI,50-59
46,Calabria,TML_CAT_OSS,"07/01/2021_PF/BT_CAL_180913_AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO_50-59",1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,"180913_AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO",50-59
36,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,50-59
59,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_914_Azienda Ospedaliero-Universitaria Mater Domini Catanzaro_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,914_Azienda Ospedaliero-Universitaria Mater Domini Catanzaro,50-59
36,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,50-59
24,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180006_PO. Acri_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180006_PO. Acri,50-59
33,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180012_PO. PAOLA_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180012_PO. PAOLA,50-59
29,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA AMANTEA_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA AMANTEA,50-59
19,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA COSENZA_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA COSENZA,50-59
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA MONTALTO UFFUGO_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA MONTALTO UFFUGO,50-59
30,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,50-59
45,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11-11bis_AZIENDA OSPEDALIERA DI COSENZA_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11-11bis_AZIENDA OSPEDALIERA DI COSENZA,50-59
73,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11-11bis_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033_50-59,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11-11bis_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,50-59
31,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_0_CORIGLIANO-ROSSANO_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,0_CORIGLIANO-ROSSANO,60-69
41,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_14500_LABORATORIO REGGIO NORD_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,14500_LABORATORIO REGGIO NORD,60-69
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180006_PO CETRARO_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180006_PO CETRARO,60-69
20,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180010_CORIGLIANO-ROSSANO_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180010_CORIGLIANO-ROSSANO,60-69
30,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180010_PO. ROSSANO_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180010_PO. ROSSANO,60-69
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180032_Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180032_Punto Vaccinale Ospedaliero c/o Ospedale San Giovanni di Dio -Crotone,60-69
38,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180033_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180033_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,60-69
28,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180034_IAZZOLINO VIBO_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180034_IAZZOLINO VIBO,60-69
31,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180062_P.O. MELITO DI PORTO SALVO_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180062_P.O. MELITO DI PORTO SALVO,60-69
29,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_POLIAMBULATORIO QUATTROMIGLIA_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_POLIAMBULATORIO QUATTROMIGLIA,60-69
35,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA AMANTEA_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA AMANTEA,60-69
25,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA COSENZA_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA COSENZA,60-69
25,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA MONTALTO UFFUGO_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA MONTALTO UFFUGO,60-69
19,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180205_ospedale LOCRI_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180205_ospedale LOCRI,60-69
40,Calabria,TML_CAT_OSS,"07/01/2021_PF/BT_CAL_180913_AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO_60-69",1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,"180913_AZIENDA OSPEDALIERA ""PUGLIESE-CIACCIO"" CATANZARO",60-69
11,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,60-69
19,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_914_Azienda Ospedaliero-Universitaria Mater Domini Catanzaro_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,914_Azienda Ospedaliero-Universitaria Mater Domini Catanzaro,60-69
11,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,60-69
27,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180006_PO. Acri_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180006_PO. Acri,60-69
15,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180012_PO. PAOLA_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180012_PO. PAOLA,60-69
35,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA AMANTEA_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA AMANTEA,60-69
25,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA COSENZA_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA COSENZA,60-69
25,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA MONTALTO UFFUGO_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA MONTALTO UFFUGO,60-69
20,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,60-69
15,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11-11bis_AZIENDA OSPEDALIERA DI COSENZA_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11-11bis_AZIENDA OSPEDALIERA DI COSENZA,60-69
38,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11-11bis_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033_60-69,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11-11bis_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,60-69
3,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_14500_LABORATORIO REGGIO NORD_70-79,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,14500_LABORATORIO REGGIO NORD,70-79
1,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180006_PO CETRARO_70-79,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180006_PO CETRARO,70-79
1,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180033_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033_70-79,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180033_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,70-79
1,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180034_IAZZOLINO VIBO_70-79,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180034_IAZZOLINO VIBO,70-79
15,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180062_P.O. MELITO DI PORTO SALVO_70-79,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180062_P.O. MELITO DI PORTO SALVO,70-79
1,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180201_USCA COSENZA_70-79,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180201_USCA COSENZA,70-79
1,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP-11. 180201_USCA COSENZA_70-79,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP-11. 180201_USCA COSENZA,70-79
1,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_HSP11-11bis_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033_70-79,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,HSP11-11bis_PUNTO VACCINALE OSPEDALIERO DI LAMEZIA TERME CODICE 180033,70-79
1,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180062_P.O. MELITO DI PORTO SALVO_80-89,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180062_P.O. MELITO DI PORTO SALVO,80-89
1,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_80-89,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,80-89
1,Calabria,TML_CAT_OSS,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_80-89,1 - Operatori Sanitari e Sociosanitari,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,80-89
1,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180034_IAZZOLINO VIBO_20-29,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180034_IAZZOLINO VIBO,20-29
13,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_20-29,2 - Personale non Sanitario,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,20-29
1,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE_20-29,2 - Personale non Sanitario,18,2021-01-07,PF/BT,HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,20-29
1,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180034_IAZZOLINO VIBO_30-39,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180034_IAZZOLINO VIBO,30-39
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180062_P.O. MELITO DI PORTO SALVO_30-39,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180062_P.O. MELITO DI PORTO SALVO,30-39
1,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_30-39,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,30-39
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_30-39,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,30-39
1,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_914_Azienda Ospedaliero-Universitaria Mater Domini Catanzaro_30-39,2 - Personale non Sanitario,18,2021-01-07,PF/BT,914_Azienda Ospedaliero-Universitaria Mater Domini Catanzaro,30-39
1,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_30-39,2 - Personale non Sanitario,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,30-39
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_30-39,2 - Personale non Sanitario,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,30-39
1,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE_30-39,2 - Personale non Sanitario,18,2021-01-07,PF/BT,HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,30-39
1,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180062_P.O. MELITO DI PORTO SALVO_40-49,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180062_P.O. MELITO DI PORTO SALVO,40-49
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_40-49,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,40-49
27,Calabria,TML_CAT_ALTRO,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_40-49,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,40-49
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_40-49,2 - Personale non Sanitario,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,40-49
27,Calabria,TML_CAT_ALTRO,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_40-49,2 - Personale non Sanitario,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,40-49
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE_40-49,2 - Personale non Sanitario,18,2021-01-07,PF/BT,HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,40-49
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE_40-49,2 - Personale non Sanitario,18,2021-01-07,PF/BT,HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,40-49
1,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_0_CORIGLIANO-ROSSANO_50-59,2 - Personale non Sanitario,18,2021-01-07,PF/BT,0_CORIGLIANO-ROSSANO,50-59
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180010_CORIGLIANO-ROSSANO_50-59,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180010_CORIGLIANO-ROSSANO,50-59
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180034_IAZZOLINO VIBO_50-59,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180034_IAZZOLINO VIBO,50-59
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180062_P.O. MELITO DI PORTO SALVO_50-59,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180062_P.O. MELITO DI PORTO SALVO,50-59
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_50-59,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,50-59
30,Calabria,TML_CAT_ALTRO,07/01/2021_PF/BT_CAL_180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA_50-59,2 - Personale non Sanitario,18,2021-01-07,PF/BT,180915_GOM AZIENDA OSPEDALIERA REGGIO CALABRIA,50-59
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_50-59,2 - Personale non Sanitario,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,50-59
30,Calabria,TML_CAT_ALTRO,07/01/2021_PF/BT_CAL_915_GOM Reggio Calabria_50-59,2 - Personale non Sanitario,18,2021-01-07,PF/BT,915_GOM Reggio Calabria,50-59
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE_50-59,2 - Personale non Sanitario,18,2021-01-07,PF/BT,HSP11 -180010_PRESIDIO OSPEDALIERO SAN GIOVANNI IN FIORE,50-59
3,Calabria,TML_CAT_PERSONALE,07/01/2021_PF/BT_CAL_0_CORIGLIANO-ROSSANO_60-69,2 - Personale non Sanitario,18,2021-01-07,PF/BT,0_CORIGLIANO-ROSSANO,60-69
